Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
9/9/2022,91.691,81.1817,67.7185,84.3412,91.8302,109.3188,88.7971,97.8017,75.289,103.7687,98.5592,55.2785
12/9/2022,91.5532,81.1729,67.636,83.4299,91.6091,109.2628,88.7971,97.8017,75.2798,103.2983,97.7494,55.2509
13/09/2022,91.0386,81.1906,67.2966,83.9129,91.0932,108.6475,88.8237,97.7483,75.023,103.0812,97.9769,54.9465
14/09/2022,91.1581,81.1906,67.3792,84.487,91.1393,108.5449,88.8148,97.7483,74.9588,103.1898,98.3136,54.9096
15/09/2022,90.8824,81.2172,67.1774,84.5234,90.8261,108.2745,88.8415,97.7572,74.8762,102.8098,98.2499,54.7712
16/09/2022,90.8181,81.2172,67.104,83.5119,90.8998,108.4423,88.8415,97.775,74.9129,102.3847,97.4309,54.8358
19/09/2022,90.6802,81.2172,67.0581,83.8946,90.6419,108.2093,88.8503,97.7572,74.8303,102.3576,97.6584,54.679
20/09/2022,90.2759,81.2084,66.7279,82.7646,90.0799,107.9016,88.868,97.775,74.7937,101.5343,96.6847,54.5222
21/09/2022,90.5608,81.2261,66.9114,84.733,90.4392,107.9575,88.8769,97.775,74.7295,102.6651,98.3045,54.5868
22/09/2022,89.5959,81.2616,66.2234,82.0811,89.0759,107.0811,88.8858,97.7928,74.5919,100.3764,95.7929,54.061
23/09/2022,89.3202,81.2616,66.04,82.5824,89.1864,106.904,88.9035,97.8017,74.5001,100.7111,96.1842,54.0149
26/09/2022,88.1715,81.2438,65.1962,80.7962,87.7034,105.9716,88.9035,97.8017,74.335,98.8567,94.3461,53.443
27/09/2022,87.7947,81.2705,64.9118,77.6704,87.1046,105.6826,88.9124,97.7928,74.335,96.9298,91.8618,53.2493
28/09/2022,89.2099,81.2793,65.9208,80.8873,89.0667,107.1277,88.9124,97.8284,74.6561,99.7613,94.9376,54.0887
29/09/2022,88.7413,81.2971,65.5814,80.4955,88.6522,106.8014,88.939,97.855,74.5552,99.2818,94.4462,53.9042
30/09/2022,88.5299,81.2971,65.4255,79.0192,88.4219,106.5497,88.9479,97.8195,74.491,98.5581,93.2268,53.7843
3/10/2022,89.2492,81.2749,65.9733,80.3345,89.4713,107.2798,88.9541,97.8471,74.6544,99.917,94.7081,54.1973
4/10/2022,89.4886,81.3015,66.1388,80.1324,89.6559,107.4852,88.963,97.8738,74.682,99.7537,94.4436,54.3081
5/10/2022,89.0189,81.3015,65.7895,79.0394,88.8067,106.953,88.963,97.8827,74.6086,98.774,93.5406,53.9663
6/10/2022,88.669,81.3193,65.5413,78.6168,88.3176,106.5889,88.9897,97.8916,74.5167,98.3386,93.0207,53.763
7/10/2022,88.1993,81.3193,65.2012,77.5697,87.8838,106.2061,88.9985,97.9005,74.4249,97.5857,92.1177,53.5875
10/10/2022,87.8033,81.3282,64.907,75.9439,87.3669,105.9726,88.9985,97.9095,74.3973,96.4519,90.6856,53.4304
11/10/2022,87.8585,81.3282,64.9254,76.4032,87.5885,106.094,89.0074,97.9095,74.434,96.7603,91.0869,53.4951
12/10/2022,87.9322,81.3282,64.9989,76.7063,87.8746,106.3555,88.9897,97.9184,74.5075,97.114,91.5339,53.6429
13/10/2022,87.6559,81.3549,64.7691,75.6408,87.5054,105.87,89.0163,97.9184,74.287,96.4972,90.6582,53.3935
14/10/2022,87.177,81.3549,64.4566,75.0346,87.0162,105.5992,89.0341,97.9184,74.2503,95.8804,89.9102,53.2364
17/10/2022,87.3612,81.3549,64.5945,74.3365,87.1085,105.7673,89.0252,97.9095,74.333,95.6717,89.4724,53.3103
18/10/2022,87.5086,81.3549,64.7416,74.5386,87.33,105.9353,89.043,97.9273,74.3698,96.2342,89.6822,53.4119
19/10/2022,86.7534,81.3549,64.2084,72.7934,86.4163,105.3191,89.043,97.9184,74.2319,94.7556,88.0495,53.0331
20/10/2022,86.2285,81.3905,63.7764,71.0482,85.7702,104.8803,89.0607,97.9362,74.1493,93.5854,86.5444,52.7929
21/10/2022,86.3574,81.3993,63.8867,69.0274,85.9641,105.3471,89.0785,97.954,74.3422,92.4515,84.9847,52.9962
24/10/2022,86.2377,81.3905,63.7947,68.1915,85.8533,105.3284,89.0874,97.954,74.3238,91.9345,84.2823,52.9777
25/10/2022,87.0849,81.3905,64.4014,71.0114,86.9239,105.898,89.0785,97.9718,74.3973,93.9936,86.736,53.3288
26/10/2022,87.4717,81.4082,64.6588,72.426,87.3669,106.1501,89.0785,97.9807,74.4616,95.0459,87.9856,53.4859
27/10/2022,87.9138,81.4349,64.9989,73.418,87.9853,106.7103,89.1229,97.9986,74.6177,95.8078,88.9069,53.7907
28/10/2022,87.6928,81.426,64.8702,72.8026,87.5331,106.2714,89.1229,97.9897,74.5075,95.0187,88.2958,53.5505
31/10/2022,87.3981,81.426,64.668,71.8381,87.1362,106.01,89.1229,97.9718,74.3973,94.5469,87.6664,53.3935
1/11/2022,87.5605,81.4331,64.7353,73.1424,87.1205,105.8632,89.1327,98.0004,74.3246,95.0462,88.4857,53.325
2/11/2022,87.4128,81.4598,64.6339,73.0046,86.9725,105.7697,89.1506,98.0004,74.2878,94.6643,88.1016,53.325
3/11/2022,87.0898,81.4866,64.3851,72.3892,86.5933,105.433,89.1862,98.045,74.1498,94.3187,87.6261,53.1028
4/11/2022,87.0805,81.5044,64.4036,70.6716,86.4083,105.5172,89.1951,98.054,74.2326,93.4912,86.154,53.1213
7/11/2022,86.8036,81.4955,64.1548,69.5877,86.1031,105.3021,89.204,98.0629,74.1682,92.7182,85.2944,52.9917
8/11/2022,87.1728,81.5044,64.4404,70.4327,86.6765,105.6762,89.2129,98.0718,74.2418,93.6912,86.2271,53.2139
9/11/2022,87.2744,81.549,64.5326,70.7818,86.9725,106.0035,89.2396,98.1075,74.3614,93.8913,86.5106,53.3712
10/11/2022,89.1482,81.5579,65.8685,74.1344,88.9241,107.5277,89.2485,98.1522,74.7662,97.2468,89.839,54.2413
11/11/2022,89.0836,81.549,65.8685,74.0609,88.7391,107.3968,89.2574,98.1433,74.7478,97.0468,89.5098,54.1858
14/11/2022,88.8343,81.549,65.6567,73.6843,88.5264,107.2284,89.2574,98.1343,74.6834,96.8558,89.2903,54.0747
15/11/2022,89.4897,81.5668,66.1173,75.2918,89.1831,107.7053,89.2574,98.1611,74.7571,97.9198,90.7351,54.3061
16/11/2022,90.0435,81.5757,66.4951,77.5789,89.8398,108.0326,89.2485,98.17,74.7662,99.6112,92.7193,54.5746
17/11/2022,89.6651,81.6024,66.2187,76.7614,89.2294,107.6025,89.293,98.1789,74.6742,98.7654,91.7409,54.3061
18/11/2022,89.5358,81.6024,66.1081,76.0817,88.9149,107.322,89.293,98.1879,74.5914,98.2744,91.11,54.1488
21/11/2022,89.4805,81.6113,66.1081,76.4307,88.8594,107.2845,89.3108,98.1879,74.573,98.4199,91.494,54.1395
22/11/2022,89.942,81.6292,66.449,77.9647,89.3681,107.4809,89.3376,98.2147,74.6282,99.4929,92.7924,54.2783
23/11/2022,90.4773,81.647,66.8544,79.9212,89.8491,107.7988,89.3554,98.2504,74.6926,100.666,94.4109,54.445
25/11/2022,90.4958,81.647,66.8544,79.618,89.8213,107.8176,89.3643,98.2593,74.7018,100.5933,94.0909,54.4635
28/11/2022,90.3481,81.6559,66.7715,80.0406,89.8583,107.8269,89.3821,98.2682,74.7202,100.7479,94.3561,54.5005
29/11/2022,90.0251,81.6826,66.5227,78.7914,89.4791,107.6586,89.3821,98.295,74.6926,99.9476,93.2497,54.3617
30/11/2022,90.7266,81.6826,67.0387,79.0761,90.2838,108.388,89.391,98.304,74.9135,100.6842,93.9354,54.7412
1/12/2022,91.4815,81.7005,67.5974,82.8145,91.2699,109.0464,89.4294,98.3577,75.0748,103.0701,96.9363,55.1399
2/12/2022,91.8609,81.7094,67.8744,84.376,91.4553,109.14,89.4383,98.3487,75.0564,103.7633,98.1553,55.1956
5/12/2022,91.1392,81.7184,67.3388,83.1085,90.5285,108.3814,89.4651,98.3577,74.8443,102.7783,96.7805,54.7875
6/12/2022,91.4075,81.7452,67.5604,84.5322,91.0846,108.6999,89.483,98.3756,74.9273,103.5535,98.027,54.9545
7/12/2022,92.2217,81.7452,68.1515,87.2234,91.8816,109.318,89.4741,98.4114,75.084,105.259,100.3368,55.3254
8/12/2022,91.9441,81.7988,67.9575,87.1408,91.3626,108.9153,89.5187,98.4472,75.0103,104.7665,100.0618,55.0936
9/12/2022,91.3983,81.7899,67.5604,84.027,90.686,108.5875,89.5187,98.4472,74.9734,102.9333,97.4587,54.8988
12/12/2022,91.4168,81.7988,67.5604,84.2199,90.5563,108.5125,89.5366,98.4472,74.9273,103.0884,97.7704,54.8246
13/12/2022,92.0274,81.7988,68.0222,85.1935,91.3718,109.1494,89.5455,98.483,75.1486,104.201,98.7144,55.1678
14/12/2022,92.2309,81.8256,68.1884,85.7079,91.6221,109.3555,89.5455,98.4741,75.1578,104.6844,99.1361,55.2697
15/12/2022,92.3663,81.8435,68.2253,86.1947,91.8004,109.3761,89.5787,98.5217,75.1679,105.3476,99.5229,55.3347
16/12/2022,92.1252,81.8435,68.0499,84.8353,91.5682,109.3574,89.5876,98.5396,75.2419,104.4969,98.4111,55.279
19/12/2022,91.5596,81.8533,67.6436,82.989,90.8254,108.9352,89.5876,98.5486,75.1495,103.1432,96.7573,55.0101
20/12/2022,90.9383,81.8623,67.2003,80.8581,90.166,108.5881,89.6056,98.5665,75.1495,101.6796,95.0392,54.8153
21/12/2022,91.1887,81.8713,67.3573,81.1152,90.2775,108.6819,89.6056,98.5845,75.2234,101.826,95.2781,54.8803
22/12/2022,91.1608,81.925,67.348,81.0601,90.2496,108.6068,89.6593,98.6294,75.1772,101.9266,95.2597,54.8339
23/12/2022,90.8456,81.925,67.137,79.3299,89.841,108.4098,89.6593,98.6204,75.1402,100.9112,93.8631,54.7029
27/12/2022,90.1872,81.925,66.6186,77.2931,89.0889,107.9032,89.6862,98.6204,75.0386,99.3654,92.0072,54.3962
28/12/2022,90.0296,81.9519,66.5261,76.5618,88.8753,107.8282,89.6952,98.6384,75.0386,98.9446,91.4651,54.3498
29/12/2022,90.3634,81.9878,66.776,77.682,89.3117,108.0252,89.731,98.6922,75.094,99.777,92.5033,54.4706
30/12/2022,89.9368,81.9788,66.4983,76.6821,88.9403,107.7813,89.731,98.6832,75.0016,98.9537,91.4743,54.3405
3/1/2023,90.4654,81.9878,66.85,78.4966,89.6367,108.1003,89.7489,98.7012,75.0663,100.5453,93.22,54.5542
4/1/2023,90.9661,81.9788,67.2296,79.9964,90.3239,108.5224,89.74,98.7102,75.1402,101.6522,94.4971,54.7958
5/1/2023,90.8919,82.0057,67.1555,80.5333,90.1939,108.3442,89.7758,98.7281,75.0386,101.8625,94.8922,54.7122
6/1/2023,91.8841,81.9967,67.896,82.4312,91.3546,109.2823,89.7937,98.7461,75.325,103.3627,96.6379,55.2418
9/1/2023,92.116,82.0147,68.0812,82.9774,91.5868,109.4793,89.7937,98.7551,75.3989,103.8566,97.1524,55.344
10/1/2023,91.7636,82.0057,67.8127,81.0333,91.0111,109.2448,89.7937,98.7461,75.3343,102.5486,95.5445,55.1768
11/1/2023,92.3292,82.0057,68.1737,82.857,91.5961,109.5731,89.7937,98.773,75.3989,103.8017,97.0973,55.3905
12/1/2023,92.9968,82.0684,68.7014,85.153,92.4132,110.2298,89.8564,98.8269,75.5653,105.4025,99.0083,55.7529
13/01/2023,92.6537,82.0774,68.4699,84.1994,91.9211,109.8827,89.8654,98.8269,75.4359,104.6158,98.0804,55.5392
17/01/2023,92.4868,82.0774,68.3774,83.4496,91.6332,109.8264,89.8564,98.8538,75.4821,104.2683,97.4464,55.502
18/01/2023,93.4049,82.0863,69.0068,85.9399,92.8775,110.6801,89.8833,98.8628,75.6484,106.4178,99.8077,55.9945
19/01/2023,93.1916,82.1222,68.868,85.2918,92.7011,110.5112,89.9012,98.8897,75.6299,106.0336,99.1829,55.8923
20/01/2023,92.8114,82.1312,68.5625,83.3662,92.0882,110.1078,89.9192,98.9077,75.5653,104.5518,97.575,55.66
23/01/2023,92.5796,82.1312,68.3959,82.857,91.7911,109.8358,89.9192,98.9077,75.4914,104.2865,97.1156,55.5206
24/01/2023,92.9876,82.1401,68.7014,84.4679,92.3204,110.1078,89.946,98.9166,75.5191,105.4208,98.5122,55.6971
25/01/2023,93.0988,82.1491,68.7847,84.7642,92.4225,110.2204,89.955,98.9526,75.5653,105.5854,98.7511,55.7529
26/01/2023,92.9412,82.1939,68.6551,84.3753,92.0882,109.9859,89.9819,98.9795,75.5191,105.0732,98.2917,55.6228
27/01/2023,92.8021,82.2029,68.581,84.2272,91.9489,109.8921,89.9909,98.9885,75.5191,104.7896,98.0436,55.5392
30/01/2023,92.5518,82.2029,68.3866,83.7828,91.6611,109.6294,90.0177,98.9975,75.4452,104.4603,97.6853,55.4184
31/01/2023,92.932,82.2118,68.7014,84.4864,92.1254,110.0422,90.0177,99.0064,75.5837,105.0915,98.4663,55.6321
1/2/2023,93.5873,82.2172,69.143,86.0232,92.7879,110.6162,90.0303,99.0335,75.7152,106.2244,99.6499,55.9319
2/2/2023,93.6895,82.2532,69.1894,86.051,92.7507,110.5975,90.0753,99.0695,75.7245,106.3803,99.7789,55.9412
3/2/2023,92.7878,82.2712,68.577,84.6345,91.755,109.7612,90.0843,99.0515,75.4467,104.8759,98.2866,55.4757
6/2/2023,92.2766,82.2802,68.1502,83.9125,90.964,108.9908,90.0843,99.0515,75.2338,103.9586,97.5589,55.0753
7/2/2023,92.1186,82.2892,68.0574,82.8756,90.7407,108.9532,90.1023,99.0605,75.2709,103.3899,96.776,55.0194
8/2/2023,92.2487,82.2892,68.178,83.2922,91.0757,109.1411,90.1113,99.0785,75.2986,103.6834,97.2365,55.1498
9/2/2023,91.8862,82.3162,67.8997,82.246,90.6662,108.8404,90.1473,99.1145,75.2431,103.0505,96.3154,54.9729
10/2/2023,91.4865,82.3252,67.612,81.0148,90.2289,108.568,90.1563,99.1145,75.206,102.124,95.2376,54.8053
13/02/2023,91.7654,82.3431,67.7976,81.9035,90.4429,108.6525,90.1743,99.1415,75.2246,102.9404,96.039,54.8704
14/02/2023,91.44,82.3431,67.5657,81.9313,90.0334,108.1921,90.1653,99.1415,75.0672,102.6102,95.8179,54.6284
15/02/2023,91.2634,82.3611,67.4172,80.7,89.7636,108.117,90.1923,99.1506,75.0764,101.7387,94.9244,54.5539
16/02/2023,90.8823,82.4061,67.1574,79.0891,89.4658,107.9854,90.2282,99.1956,75.0857,100.8673,93.5796,54.4701
17/02/2023,91.0961,82.4151,67.3059,79.8946,89.7171,108.1921,90.2372,99.2046,75.1505,101.4268,94.3073,54.5911
21/02/2023,90.2409,82.4151,66.7213,77.8856,88.7399,107.5156,90.2552,99.2046,75.0024,99.739,92.4742,54.1907
22/02/2023,90.4826,82.4421,66.8698,78.9688,88.8981,107.619,90.2732,99.2317,75.0394,100.3169,93.3216,54.2559
23/02/2023,90.8079,82.4691,67.111,80.0612,89.2424,107.8257,90.3092,99.2677,75.0857,100.9865,94.2336,54.3769
24/02/2023,90.2874,82.4781,66.7399,78.6818,88.7027,107.3277,90.3182,99.2767,74.9283,99.7665,93.0085,54.1162
27/02/2023,90.464,82.4871,66.8512,78.8392,88.9726,107.5345,90.3272,99.2947,74.9931,100.06,93.2664,54.2373
28/02/2023,90.4547,82.4961,66.8698,79.1077,89.1121,107.5814,90.3452,99.2947,74.9746,100.1976,93.6901,54.2745
1/3/2023,89.9366,82.5006,66.4736,78.2837,88.3997,107.0939,90.3524,99.3128,74.8373,99.1831,92.6836,53.9807
2/3/2023,89.7503,82.5276,66.3341,77.4042,88.0361,106.8963,90.3975,99.3579,74.8652,98.3553,91.8617,53.85
3/3/2023,90.4584,82.5457,66.8456,79.9872,88.7448,107.2539,90.4065,99.3669,74.9115,100.0753,94.0871,54.0926
6/3/2023,90.2348,82.5547,66.6875,79.1725,88.5862,107.1786,90.3975,99.376,74.8744,99.6614,93.3577,54.0273
7/3/2023,90.1136,82.5547,66.6131,79.8575,88.5955,106.9527,90.4246,99.3579,74.7168,100.0937,93.9302,53.9527
8/3/2023,90.0205,82.5727,66.5573,80.089,88.5676,106.868,90.4336,99.3669,74.6796,100.1673,94.0225,53.906
9/3/2023,90.3466,82.5908,66.7805,80.0242,89.1178,107.508,90.4606,99.4211,74.9208,100.5812,94.2534,54.2419
10/3/2023,91.3995,82.6088,67.5803,83.5699,90.7589,108.7597,90.4787,99.4663,75.329,103.5246,97.5038,54.9416
13/03/2023,92.1263,82.6269,68.1196,83.6903,91.8593,110.0679,90.5057,99.5837,76.0803,104.7388,97.7254,55.604
14/03/2023,91.5859,82.6359,67.6918,81.7461,90.992,109.3621,90.5238,99.5295,75.7927,103.2486,96.1187,55.2215
15/03/2023,92.499,82.681,68.3893,83.7365,92.3068,110.6232,90.5599,99.6289,76.238,105.1159,97.9748,55.8932
16/03/2023,92.1356,82.7171,68.0638,82.746,91.4769,109.8609,90.5779,99.6198,75.9319,104.0581,97.2083,55.4734
17/03/2023,92.7133,82.7351,68.5567,84.542,92.5586,110.802,90.587,99.6921,76.3122,105.0147,98.6673,56.0145
20/03/2023,92.3406,82.7441,68.2592,83.4218,92.1856,110.4915,90.596,99.674,76.2194,104.4076,97.7993,55.8186
21/03/2023,92.0611,82.7441,68.0732,82.6812,91.3837,109.7668,90.623,99.6469,75.9319,103.497,96.959,55.4267
22/03/2023,92.9463,82.7622,68.6776,83.7458,92.5866,110.8115,90.614,99.6831,76.2844,104.9779,98.2518,56.0052
23/03/2023,93.1699,82.7982,68.8357,83.2366,93.1181,111.442,90.6501,99.7463,76.507,105.217,98.2518,56.341
24/03/2023,93.3283,82.8163,68.9752,84.005,93.1461,111.4138,90.6862,99.7553,76.5441,105.6218,98.6673,56.3224
27/03/2023,92.322,82.8073,68.2592,81.6073,91.9991,110.5009,90.6681,99.7553,76.2194,103.8373,96.3495,55.7999
28/03/2023,92.1822,82.8253,68.1383,81.7461,91.9432,110.2938,90.6952,99.7643,76.1359,103.8557,96.525,55.7159
29/03/2023,92.294,82.8253,68.2126,81.598,91.7847,110.1903,90.7042,99.7734,76.1081,103.6442,96.3311,55.6413
30/03/2023,92.3965,82.8434,68.3056,82.0331,91.9245,110.2562,90.7223,99.7914,76.1174,104.0305,96.7743,55.7066
31/03/2023,92.8438,82.8253,68.659,83.8199,92.4281,110.7268,90.7313,99.8005,76.2102,105.355,98.2241,55.9399
3/4/2023,93.2473,82.8452,68.9508,84.0568,92.8635,111.0605,90.7421,99.7923,76.3031,105.643,98.686,56.1409
4/4/2023,93.593,82.8543,69.2305,84.7097,93.4614,111.645,90.7602,99.8286,76.4798,106.3719,99.1767,56.44
5/4/2023,93.9106,82.8996,69.417,85.8103,93.8539,111.8619,90.7965,99.883,76.582,107.3501,100.2135,56.5803
6/4/2023,93.8265,82.9087,69.3983,86.258,93.8819,111.8524,90.8236,99.883,76.5541,107.4147,100.4728,56.5896
10/4/2023,93.182,82.9177,68.9322,84.5138,92.9569,111.0888,90.8327,99.8739,76.2845,106.1228,98.8527,56.1689
11/4/2023,93.238,82.9268,68.9602,84.7563,92.9195,111.0511,90.8327,99.892,76.2752,106.0859,99.0564,56.1409
12/4/2023,93.3501,82.9449,69.0347,84.4765,93.1905,111.3811,90.8508,99.9011,76.3589,106.1782,98.9545,56.3091
13/04/2023,93.3127,82.9902,68.9974,83.6091,92.8821,111.2679,90.9051,99.9555,76.4054,105.5506,98.1769,56.2157
14/04/2023,92.855,82.9902,68.6898,82.5458,92.4243,110.8059,90.9142,99.9373,76.2287,104.5633,97.2789,55.9913
17/04/2023,92.3879,83.0083,68.3169,81.2959,91.8357,110.3628,90.9142,99.9464,76.1172,103.6774,96.1217,55.7201
18/04/2023,92.5187,83.0173,68.4194,81.6597,91.9852,110.4288,90.9323,99.9645,76.0986,103.9727,96.4642,55.7762
19/04/2023,92.3786,83.0264,68.3262,81.5757,91.789,110.2686,90.9594,99.9736,76.0335,103.7604,96.3716,55.6827
20/04/2023,92.799,83.0898,68.6245,82.2939,92.3216,110.7494,90.9956,100.028,76.2194,104.4433,97.1956,55.9258
21/04/2023,92.6402,83.0807,68.5033,81.9675,92.0973,110.5797,91.0047,100.037,76.173,104.0003,96.6494,55.8417
24/04/2023,93.0045,83.0898,68.7737,82.7323,92.5458,110.9097,91.0137,100.0461,76.2566,104.7478,97.5844,56.038
25/04/2023,93.5837,83.0807,69.2212,84.2247,93.4614,111.7959,91.0137,100.0733,76.5541,106.2243,99.0193,56.5055
26/04/2023,93.238,83.0988,68.9788,83.236,93.0971,111.5225,91.0137,100.0824,76.4612,105.4399,97.964,56.3559
27/04/2023,92.9017,83.126,68.6805,82.2659,92.4897,110.9474,91.0409,100.1005,76.3124,104.4248,96.9919,56.038
28/04/2023,93.3781,83.126,69.0627,83.9542,93.1812,111.4188,91.0409,100.1096,76.3961,105.7813,98.5564,56.3465
1/5/2023,92.422,83.1287,68.3524,80.7176,92.0844,110.7114,91.0518,100.0986,76.2293,103.5462,95.7146,55.9081
2/5/2023,93.321,83.1106,69.0253,83.1707,93.2832,111.6369,91.07,100.1259,76.4809,105.5453,98.0998,56.4421
3/5/2023,93.7331,83.1197,69.315,83.8329,93.892,112.2508,91.07,100.1441,76.6672,106.184,98.6474,56.7606
4/5/2023,93.6207,83.1469,69.2216,82.6577,93.8733,112.4208,91.1154,100.1987,76.7883,105.6934,97.6729,56.8168
5/5/2023,93.321,83.1651,68.9692,82.2846,93.3675,111.9108,91.1245,100.1896,76.602,105.0548,97.348,56.5451
8/5/2023,92.806,83.1742,68.6421,80.8576,92.7962,111.5141,91.1336,100.1987,76.4809,103.9442,95.9837,56.3109
9/5/2023,92.7216,83.1833,68.5674,80.3539,92.6838,111.4292,91.1427,100.1987,76.4622,103.6851,95.6404,56.2641
10/5/2023,93.321,83.1924,68.9879,81.24,93.3769,112.0713,91.1609,100.2351,76.6486,104.7401,96.5684,56.6107
11/5/2023,93.6019,83.2469,69.2122,82.4711,93.7234,112.213,91.2154,100.2715,76.6952,105.5268,97.5893,56.7138
12/5/2023,93.0775,83.2651,68.8477,81.5664,93.1615,111.7786,91.2336,100.2715,76.5647,104.7494,96.7726,56.4608
15/05/2023,92.8434,83.2742,68.6702,80.4658,92.9554,111.7219,91.2245,100.2805,76.574,103.9534,95.7703,56.414
16/05/2023,92.628,83.2651,68.502,80.13,92.6557,111.4669,91.2518,100.2805,76.4809,103.6203,95.4826,56.2828
17/05/2023,92.4875,83.2833,68.3805,79.9528,92.356,111.1458,91.2608,100.2988,76.397,103.3334,95.2042,56.1048
18/05/2023,92.0567,83.3288,68.1001,79.1973,91.7847,110.6547,91.2881,100.326,76.2572,102.4541,94.4988,55.8425
19/05/2023,91.8507,83.3288,67.9132,78.4884,91.4382,110.362,91.2972,100.326,76.2013,101.7693,93.8306,55.6645
22/05/2023,91.7664,83.3379,67.8945,77.9568,91.2696,110.2959,91.3063,100.326,76.1734,101.5194,93.4964,55.6271
23/05/2023,91.8695,83.3379,67.9412,78.3112,91.4194,110.4092,91.3245,100.3442,76.1641,101.6212,93.7656,55.6833
24/05/2023,91.6353,83.3379,67.7543,77.9195,91.1853,110.1731,91.3245,100.3442,76.0709,101.2417,93.3015,55.5709
25/05/2023,91.2982,83.3924,67.502,77.7423,90.614,109.597,91.379,100.3897,75.9032,100.7049,93.0695,55.2617
26/05/2023,91.3731,83.4106,67.5861,78.6097,90.7826,109.5215,91.4063,100.4079,75.8845,101.0474,93.8213,55.2524
30/05/2023,91.9818,83.4197,68.0347,79.5331,91.4944,110.1448,91.4244,100.417,76.0336,102.2413,94.7587,55.599
31/05/2023,92.3096,83.4379,68.259,80.4005,91.8409,110.3809,91.4244,100.4352,76.1081,103.0187,95.5847,55.7489
1/6/2023,92.5894,83.4844,68.4436,80.8949,92.0963,110.6931,91.4902,100.501,76.2268,103.5014,95.9597,55.8887
2/6/2023,92.1011,83.4936,68.0594,79.8595,91.364,110.0118,91.4902,100.5101,76.0119,102.6381,94.9081,55.5226
5/6/2023,92.0918,83.4936,68.0688,79.5704,91.3358,110.0497,91.5084,100.5101,76.0306,102.5731,94.7313,55.532
6/6/2023,92.2044,83.5118,68.1625,80.3166,91.3922,110.0118,91.5358,100.5284,75.9933,102.8887,95.2897,55.5226
7/6/2023,91.7162,83.521,67.7783,78.7216,90.7256,109.605,91.5449,100.5467,75.9372,101.5333,93.8752,55.2785
8/6/2023,92.2044,83.5666,68.1156,79.8875,91.3358,110.0497,91.5814,100.6106,76.0586,102.5824,94.9733,55.532
9/6/2023,91.9885,83.5757,67.9751,79.9528,91.0073,109.6996,91.5906,100.6106,75.9185,102.3596,94.843,55.3536
12/6/2023,92.1481,83.5848,68.1156,80.2046,91.1575,109.8794,91.6088,100.6289,75.9839,102.6195,95.1222,55.4475
13/06/2023,91.7162,83.6031,67.8158,79.2253,90.5097,109.3495,91.618,100.6472,75.8438,101.5798,94.1823,55.1565
14/06/2023,91.8007,83.6214,67.872,80.1953,90.6317,109.3117,91.6362,100.6563,75.7971,102.1275,94.9361,55.1471
15/06/2023,92.4392,83.6579,68.2936,81.0161,91.3358,109.8699,91.6818,100.7294,75.9559,102.9816,95.848,55.485
16/06/2023,92.1481,83.667,68.1437,80.727,90.9415,109.5009,91.6818,100.7385,75.8531,102.5824,95.4758,55.2785
20/06/2023,92.3171,83.6853,68.2374,81.5478,91.2138,109.6713,91.7092,100.7385,75.8812,103.1301,96.1365,55.3724
21/06/2023,92.4674,83.6853,68.3499,81.7996,91.2983,109.7186,91.7184,100.7477,75.8812,103.4086,96.3691,55.4005
22/06/2023,91.9885,83.7218,68.0219,80.4192,90.7819,109.3684,91.7549,100.7842,75.7971,102.6195,95.2059,55.2034
23/06/2023,92.2608,83.7309,68.2187,81.4638,91.1575,109.5577,91.7732,100.7934,75.8625,103.2415,96.1551,55.3161
26/06/2023,92.3735,83.7401,68.303,81.4545,91.3828,109.7659,91.7823,100.8116,75.9185,103.3622,96.2575,55.4287
27/06/2023,92.195,83.7583,68.1718,81.3799,91.0636,109.4536,91.7914,100.8299,75.8064,103.0094,96.0062,55.2597
28/06/2023,92.4674,83.7674,68.3873,81.7063,91.4297,109.7375,91.8188,100.839,75.8905,103.5014,96.4157,55.4287
29/06/2023,91.7537,83.7948,67.872,79.9342,90.4909,109.0278,91.8553,100.8573,75.7037,102.0068,94.6755,55.025
30/06/2023,91.9697,83.8222,68.1063,81.212,90.688,109.0562,91.8553,100.9121,75.7317,102.833,95.7922,55.072
3/7/2023,91.8614,83.8433,67.9128,80.7191,90.2947,108.7548,91.8984,100.9048,75.6437,102.2306,95.2491,54.9101
5/7/2023,91.4472,83.8525,67.631,79.5716,89.8618,108.5272,91.9075,100.9231,75.625,101.2994,94.344,54.7502
6/7/2023,90.8541,83.88,67.1989,78.1796,89.1278,108.0248,91.9442,100.9782,75.5782,100.0238,93.0097,54.4491
7/7/2023,90.873,83.8891,67.1613,77.4366,89.0149,108.0722,91.9534,100.9782,75.6624,99.642,92.4499,54.4491
10/7/2023,91.1271,83.9075,67.3961,77.2202,89.476,108.5746,91.9625,100.9965,75.7748,100.0889,92.5712,54.7031
11/7/2023,91.3248,83.9166,67.537,77.8786,89.6642,108.6031,91.9717,100.9965,75.7655,100.3031,93.047,54.7408
12/7/2023,92.0686,83.935,68.0725,78.9415,90.5394,109.3994,91.99,101.024,75.9902,101.5136,94.0828,55.1642
13/07/2023,92.6428,83.9716,68.4858,79.8256,91.2922,110.1009,92.0267,101.0791,76.2056,102.5658,95.0718,55.5593
14/07/2023,92.2003,83.9808,68.1664,79.3365,90.8405,109.608,92.0359,101.0882,76.0089,102.0723,94.512,55.3053
